id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
21a82903-f3a3-4392-82a7-6c46336bf653,d6de888a-0aee-4f77-a7d4-daba8f0da415,2016-09-30T07:23:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
8750f522-5102-4904-94e4-0ba30e63086f,0d2974c5-d4de-4163-bf27-73d86a77b048,2016-09-30T07:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
43cfcead-e665-4909-bd22-38c72071c0e8,dc634429-12c2-417d-b460-f3ed4903d539,2016-09-30T10:37:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
bc8491b9-f7ff-420e-bff6-3b2dedeac55c,961b1333-d41e-443a-9880-0b1c8c59e141,2016-09-30T11:48:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1300,78,1378
77a027e9-f6b6-4add-8c5c-18bd86cfc769,0bb6fcf3-0741-4179-af46-d26c45b77171,2016-09-30T09:40:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
5edeabf7-3150-4064-9386-ed8da62d05d8,827eed18-8ab1-4e5d-ab00-5d8ac9bb168b,2016-09-30T09:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
ba59c025-cd3c-4e55-a88f-4e3c959e284e,2a2c365a-ac9d-4106-a494-678e09ae412c,2016-09-30T11:38:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2900,174,3074
7c5616b9-eb06-44a3-8590-0283a831f2ce,fe2e9f59-c77b-4756-ad2e-fe864a560344,2016-09-30T12:37:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
14abf52f-5d00-411c-af34-757f7b93845b,f044be50-29c1-40c4-a16c-a1dd1f95d6f3,2016-09-30T12:28:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
186e8e5c-5b35-40c5-a0c2-766b4cd97ebb,531465bc-638f-4adb-9b47-cf0c1dc55550,2016-09-30T12:29:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
66c3d73b-74a2-4dee-9fbf-d3e3255ba7fe,74b13d9f-159f-4adb-8b2c-a623d67b529e,2016-09-30T15:20:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
3ac77e97-3e70-4165-b9e6-1cdaa46a4f0c,132425e2-d22d-43aa-a372-e3d9bfd77f8c,2016-09-30T07:34:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
73949f97-0fc8-4f60-8775-0178bad776aa,848485f0-198f-4efa-8335-707db71a7434,2016-09-30T08:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
0fbe453e-74cc-4211-b25a-5c3b6edebe93,18b69140-479d-44b6-8369-04a49414f975,2016-09-30T14:36:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
4bb65e8f-5e1a-431f-83be-e39e62492a86,4dc2aa9c-8633-4861-b795-5b285cf76a1f,2016-09-30T08:07:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
6b49656f-ec0d-4a16-8e81-8158c6733e4f,102e02b0-7f44-4058-881f-7896edc964b2,2016-09-30T14:37:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
d456b750-ee94-464c-91f2-f41d6cb07879,1076f00e-5dd1-41d1-b2a5-0c59e18a5310,2016-09-30T08:18:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
efbf0ce1-bee0-4e60-9836-3dc1c88098d1,189edb91-3f25-4f32-bfb4-64bd4052cb1c,2016-09-30T12:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
ad80e585-a66b-4887-9a36-aaf44485d1e0,9bac4be0-d703-4f1d-a088-1bdb362d3246,2016-09-30T08:26:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
6e4b6836-bd5b-42d1-8865-34ff419e7bdc,0872893c-bf01-4853-b91f-a1cc0263fedf,2016-09-30T08:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
af11eff9-2e02-4766-9677-2aede7395392,b4413ac0-2fc9-4c91-b188-71c109d9be8f,2016-09-30T07:59:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
5f1f1748-2bf7-430e-8efa-b31389a3df2f,7d624fe1-d3a6-4326-a6e6-32ebc0c46ea9,2016-09-30T16:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
c6414929-a435-4485-9367-30e95c8788ef,15b9a6ba-816d-4956-936f-2894eff8b72d,2016-09-30T19:08:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
cf70d840-b32c-46ff-9e9f-764a7744083d,34a9dd73-95d0-45d9-a3fb-636e4e080a6c,2016-09-30T07:29:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
886a133b-05cb-436a-bb65-e4be03412013,5d59a09d-7696-4e1b-a171-abe3b79fff2d,2016-09-30T07:40:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
8d720d4d-7e88-41ba-9090-631bf780edc1,cbda2de6-06db-4a9f-91af-cc36e8ba0bad,2016-09-30T11:05:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
eb242963-b2b8-4f0a-b843-8a1e9259fc77,ddd9ed38-6351-4568-b08c-8f6c92cb84a8,2016-09-30T17:25:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
29e0f0df-c405-4a1e-9e2d-68f7cd450a34,b27a07f1-ddf4-4134-9f7d-1b1ac869b110,2016-09-30T11:28:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
ec2561bd-e882-441a-85e7-ea00ff2236f4,f285aab8-56d5-40ad-92f1-61b0a4498890,2016-09-30T14:09:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2100,126,2226
8f582da6-795d-4e56-b02f-dde544187e3d,2609004e-90a8-450e-98f3-5ebc16841cd5,2016-09-30T07:48:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
d550deea-22a0-491d-860e-a9ffb52b08c4,16e8d4f8-2451-446f-a254-3bc68e40621b,2016-09-30T17:39:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
ffd0c609-4bbe-46b3-92ae-61f7903af24f,710200a9-2c6c-4f21-b3f1-3ed6aa684fa2,2016-09-30T08:42:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
bf4be6c9-d8ce-4676-bae1-72c905ada614,43217606-3354-4bb8-b967-c358331d8375,2016-09-30T11:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
1214f233-8e5d-4ce2-9a02-c2ebaf07d33e,a7cebb21-0f26-4834-8a09-e3269b21a77b,2016-10-01T08:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
056e2ae4-a456-45ce-a133-d563a67362e5,05fae288-07c2-4e99-a945-fa3fbfa123ed,2016-10-01T12:13:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
b9348dbe-3d7c-43cc-adb1-bb75de0b2f36,d9464bcd-0a19-4058-8fc1-bea843e6c339,2016-10-01T09:51:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e2ff382b-6277-45f7-b0cb-b00d404b0a3b,438005c2-dd1d-48aa-8bfd-7fb06851b5f8,2016-10-01T11:13:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
ceb7db71-1533-41a3-af8e-d8fe0befb4ac,0688ed48-bbd7-41d6-b5ef-c2cd771f72c2,2016-10-01T10:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
975482db-1e6e-4687-af75-5ae4dc84ccf4,e6ef189a-76de-4ef5-ace2-676d69273e22,2016-10-01T13:56:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,0,0,0
48597488-e171-4fcf-b805-f46898807e30,2aee3fe5-2eb0-4391-bb79-d4d4ffdd9931,2016-10-01T13:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
3a651ddc-2e4b-4df1-b51f-f0cc49c57103,96f4e93c-c759-4fc7-b4a3-c8a153858bea,2016-10-01T12:23:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
516ff541-d63b-4ff8-b03b-ec0dbfc884e8,b1554012-ee9c-477f-a055-e067482499a6,2016-10-01T13:15:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,9400,564,9964
36fc30d3-abd6-497a-a65d-e89bc91d4a6c,a57c96be-0b7a-41c6-bd9a-9330e20c497a,2016-10-01T12:07:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e25970f2-0dcb-4ac4-a421-f54a5462fbcd,e4bced79-6e2c-4b22-a6d5-199ed87ca7ee,2016-10-01T10:38:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,0,0,0
8e37ea32-c1a9-4d6d-adb9-20f9c96be52e,9d37a85b-84b4-486d-b852-fd896a50fbf6,2016-10-01T11:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,5100,306,5406
4a00de01-cbe3-4a45-b7c3-4f985f38db41,9ff834d1-4ca0-4dd5-bb53-ea96ad8611bb,2016-10-01T08:30:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
5352560c-a5f8-4a96-a741-15e68cacb6e9,92bac428-565b-4fba-a911-e9f3dc3c5ad8,2016-10-01T12:40:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2500,150,2650
423aaa04-5a38-43fc-a827-cf523fc6e563,117c9a65-4a4c-494f-8a54-64305d57c551,2016-10-01T13:25:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
97e20d55-6fda-4617-96eb-e5ddf201c1e3,2bdeb3b7-a894-4fcf-8218-e41167bc557e,2016-10-01T10:59:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,0,0,0
8b85abb6-1e11-449b-8c66-213c97ef0acd,bacd6bed-844e-4650-8181-7f73dd1352e2,2016-10-01T12:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3500,210,3710
3070bbc1-60dd-48d0-9f19-b12ecf813da8,9eac28b8-2264-4e48-9c2c-b3f7384bc20a,2016-10-01T11:16:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3500,210,3710
74da11ec-b09a-4506-a855-85a589e8d19f,18b69140-479d-44b6-8369-04a49414f975,2016-10-01T12:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2100,126,2226
b96496c1-335b-4005-9be5-405d5f24a162,40cff0ad-5c91-46bc-b72b-737347aafb25,2016-10-01T12:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,5100,306,5406
0569bdcb-ee2c-48d0-b262-5e996aab78c3,b27a07f1-ddf4-4134-9f7d-1b1ac869b110,2016-10-01T12:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
eab04732-2691-4005-8d25-56b61e372bfb,96f16837-3562-4765-b8dc-ddd863a970f2,2016-10-01T13:23:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,8100,485,8585
06f31bde-980e-4d2c-a875-79fcf049e0cc,94e0e084-e14c-4061-80da-7e6030bf14d5,2016-10-02T10:18:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2400,144,2544
e08f2a6a-692b-4031-be68-d5c191b63df1,bbfdba43-2871-4e95-84d9-e2ff45960e7d,2016-10-02T10:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
206a3999-c086-4e64-9933-59f67e9f3b9a,0000bd8e-496c-42aa-9430-fea7f9bd6a96,2016-10-02T08:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
52cb7852-2afa-4507-b64d-0e46da633106,b1554012-ee9c-477f-a055-e067482499a6,2016-10-02T13:23:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,8900,534,9434
a252824e-9e26-4e1f-b76f-fab64a6b3319,612533b6-7eaf-45a2-b9d4-06192ce5620e,2016-10-02T12:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,8100,485,8585
fee91e8a-cc82-4e58-a191-d24553e2869a,f3feb7f9-9069-4fd7-be91-3800d1307935,2016-10-02T12:25:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,4100,246,4346
60c4162c-ca40-45f0-93a5-73a1a369ce0c,3f1fc492-e8ed-4840-97a0-a56592fdc1d9,2016-10-02T12:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
a1f64b9b-3d97-4800-8433-94e41aea6fe1,c90ea8ef-05ef-4528-bb65-06a8180093d8,2016-10-02T12:50:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3600,216,3816
6a8e6276-62cc-42fd-8bbf-6f41acc6251c,3d0d96e7-a6da-4e11-a509-76b813d466f5,2016-10-02T10:19:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
4846c0f9-d0ba-435c-b48c-f9f857ed7af8,4671e25f-30dd-4e69-bd9f-8b7f48135732,2016-10-02T13:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e05ecefa-3b9b-438b-887e-29fb166b34c3,9d37a85b-84b4-486d-b852-fd896a50fbf6,2016-10-02T13:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,5200,312,5512
f1438a34-2da4-4dd4-a643-d0dafb5b70de,9aaa8391-995f-4006-8413-c590098fc46a,2016-10-02T10:42:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
b8f59e8e-459a-456c-9f99-3909d5db5529,4b8b181e-668e-45d4-a8e3-7180a41cf064,2016-10-02T13:59:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
520f5ed3-98c1-46a6-92df-4a08181a1d0b,4b761c33-8a8a-4dbe-a0d0-fa3261b391ee,2016-10-02T09:34:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1500,89,1589
57fd5882-5669-4694-bce2-33640e824387,189edb91-3f25-4f32-bfb4-64bd4052cb1c,2016-10-02T12:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3100,186,3286
6457e59f-6541-45f2-80b7-6a844edcfd87,40cff0ad-5c91-46bc-b72b-737347aafb25,2016-10-02T11:40:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,5300,318,5618
3b698a63-e192-46f7-99f4-cea8ab8e3248,ddd9ed38-6351-4568-b08c-8f6c92cb84a8,2016-10-02T13:24:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
46fa97f2-b87e-4a41-9781-f44666b3e7a1,96f16837-3562-4765-b8dc-ddd863a970f2,2016-10-02T12:17:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,8400,504,8904
c4d856a1-39fa-4512-94c7-0bcc004212c8,847d46dd-9721-4351-8bef-5c2292b57d6f,2016-10-03T07:50:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
dea1ce6a-764d-4d36-8a76-df42b3df8d66,5261268c-aa94-438a-921a-05efc0d414ac,2016-10-03T07:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
031a7ae0-3c7f-487a-96f9-06404739b8ec,94e0e084-e14c-4061-80da-7e6030bf14d5,2016-10-03T11:07:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2900,174,3074
14b87586-f49d-4008-987e-7589e7ad1203,2030e11b-f809-402e-8a1e-00aa3cb751da,2016-10-03T10:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3500,210,3710
3387d0c8-773a-48a4-8829-93477f2989c6,5d5ea9b6-fefd-4e25-850a-9c2d365e7e27,2016-10-03T14:19:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
4fc08177-61b6-4f54-aa85-f7151efe13f6,0688ed48-bbd7-41d6-b5ef-c2cd771f72c2,2016-10-03T11:08:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
e04ad0a3-aca2-48bc-877b-c1f47849dc7c,7e52ce3f-191d-4d27-a0a8-76706fd6173c,2016-10-03T07:54:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
8b801c87-d5f1-473b-bb3b-2b446800c164,013b644d-5645-44bd-8ca3-d7d254b2ba18,2016-10-03T15:46:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1300,78,1378
971db29d-89a4-4afb-a5fb-030a3c89ae04,3b47f466-5256-41a1-951c-efee13597676,2016-10-03T15:17:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
5f1ab9d8-0a39-4de2-8f0e-14f0dbfb9b4a,2480125c-2d37-405c-96b9-ca32b2c75b33,2016-10-03T11:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
1ce0f5f2-a877-4a32-9c78-85fe68550a2a,66983396-cb40-4613-8d6d-306b8f9ca5c4,2016-10-03T08:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
baa19b86-2a39-426d-b198-63f0c4f38286,7d0a9ece-1d73-43ea-98e7-8bbe21e890ec,2016-10-03T15:44:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1300,78,1378
05d0fb58-6945-44e3-8b18-9a3716645b4d,861181e6-5d97-48a8-bbe4-226caa976140,2016-10-03T07:52:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
1d81dfff-eaaa-4114-a877-af871a6fea54,cc1816db-c3dd-4c16-8ea7-18fe313472b9,2016-10-03T07:41:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
42c25667-edee-418e-b165-44c7e6f7a63f,1bf35f99-4627-4c80-a5f8-0797538eaf54,2016-10-03T18:35:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,900,54,954
24f40674-188a-4314-a626-4dfeb8c4c908,96f4e93c-c759-4fc7-b4a3-c8a153858bea,2016-10-03T10:54:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
57ed3aa3-736d-4ff1-a9c8-59face301c99,5bbca380-854e-47a4-ae5c-fd631650a115,2016-10-03T07:24:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
b66b07dc-4dc0-4c48-bb2d-0efef8e845ea,84ee8f13-e5a2-4988-8f65-daa65801c5d1,2016-10-03T08:10:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e9417081-4749-4cca-aafb-6e157e23ea4b,f3feb7f9-9069-4fd7-be91-3800d1307935,2016-10-03T11:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2300,138,2438
264dbaf7-c540-48c0-b542-e891f33bbeb4,3483e39a-260f-4974-9366-50c2d833307f,2016-10-03T08:42:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
b6d98752-00f5-4c56-bed5-61d10caf106c,2ffdab76-6ec7-4dce-bd58-e9b2f6da991c,2016-10-03T15:26:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
c3f65b5a-424b-44b6-8a50-a5b1ee7c14e1,797a1a0b-31a6-4422-af8a-98fd4e5e1114,2016-10-03T14:29:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1500,89,1589
249ab126-7795-4218-84ed-9cafe78f050b,7745384f-ccaa-4363-a18b-5e9ff0a824c0,2016-10-03T17:24:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
0e8d9a5d-6811-4ff1-bda1-c546d2d7b90e,4671e25f-30dd-4e69-bd9f-8b7f48135732,2016-10-03T14:06:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
b411abe4-c331-4a9e-a443-1e392126fbe9,3c7a4cde-d92b-4d90-a731-9c0461ae8c90,2016-10-03T08:36:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
41e718be-bf8f-46c6-8990-463808c0fe83,9ff834d1-4ca0-4dd5-bb53-ea96ad8611bb,2016-10-03T07:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
26c1eff2-8f96-4641-8d70-1cbfc92c9b96,723f776c-3ad0-4fa2-8177-a80f2cab59d9,2016-10-03T16:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2000,120,2120
38f0e85c-d851-410c-b8bb-1412e2210670,967d3e2d-8b15-4f43-a6b5-d1dd3934707d,2016-10-03T13:36:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2200,131,2331
f7ac387d-3dc6-4ff3-bb1e-fac5ff4c2add,d31efffd-fdc4-4168-ac26-83b67a6c5c47,2016-10-03T08:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
19287ead-e1b4-441a-8052-a8925c5337b6,2bdeb3b7-a894-4fcf-8218-e41167bc557e,2016-10-03T12:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1100,65,1165
82952ca5-13f4-412c-948c-ff9707662b29,0bb6fcf3-0741-4179-af46-d26c45b77171,2016-10-03T10:28:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
1af1e4f6-0238-414d-ba4a-c04bba2ace6b,827eed18-8ab1-4e5d-ab00-5d8ac9bb168b,2016-10-03T12:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
13eb81ca-dae4-44cd-b580-1965b89fce17,9db0e79f-fdea-4290-ba7b-114141f33d1f,2016-10-03T12:54:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2000,120,2120
e482b5f1-4d26-4014-a312-5376815df01b,2a2c365a-ac9d-4106-a494-678e09ae412c,2016-10-03T14:06:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1400,84,1484
ca74528a-b4ef-4eea-bba8-4e7295d62ae1,fe2e9f59-c77b-4756-ad2e-fe864a560344,2016-10-03T15:40:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1400,84,1484
5c14907e-d7b7-4fc1-a57c-f8cac1083156,d47a83f3-a765-4a20-b40c-e0993cf00e4f,2016-10-03T07:55:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
bff83cf2-0814-4011-b94b-b96243318f04,3cc240f8-bb78-4677-a387-18bb7667c3ea,2016-10-03T18:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
499d171e-4f2a-4a68-b378-6d5731e7847c,c9276a13-5b0f-4ce9-8802-3e0ead192508,2016-10-03T15:56:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2800,168,2968
6d8ac042-1c48-409e-8d4a-7b17a9e7df72,fd788ea1-7f9f-477b-b5fa-9a64962eb7f0,2016-10-03T17:54:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
8be2523d-0303-40af-99d5-76ffbd3b7e2f,4b8b181e-668e-45d4-a8e3-7180a41cf064,2016-10-03T09:05:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
b98dcd3f-77c2-4aee-9fc6-3a07c2c6a912,132425e2-d22d-43aa-a372-e3d9bfd77f8c,2016-10-03T08:30:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
09ba749d-cc02-4c21-a332-369f480d47e8,6d91807a-84e4-47c1-8e47-925d52e0dd48,2016-10-03T14:36:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
f6652f34-53f4-404a-8f63-fd2764941c5f,cee4269a-3771-43d9-adc4-762ba3bc1782,2016-10-03T13:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,900,54,954
84ef12ad-695d-4cc9-9383-e3ddd6fb987c,90b6264d-1278-47c8-a418-6498aac365ba,2016-10-03T10:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2300,138,2438
57868bd4-a974-46ee-986c-b6fb0ee8c102,4dc2aa9c-8633-4861-b795-5b285cf76a1f,2016-10-03T08:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
e28cd024-c0c0-4f57-b858-1ee52eda71cc,102e02b0-7f44-4058-881f-7896edc964b2,2016-10-03T13:44:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
89c80b07-022b-4eea-b0b3-2013cf543eb7,1076f00e-5dd1-41d1-b2a5-0c59e18a5310,2016-10-03T07:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
01b4a6cf-aa8c-47a5-9ea6-13d47a9f318f,9bac4be0-d703-4f1d-a088-1bdb362d3246,2016-10-03T07:51:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
d08a4757-3b75-4a19-b9bf-5c4aaff5d3d7,0872893c-bf01-4853-b91f-a1cc0263fedf,2016-10-03T08:20:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
3e14b330-a6c9-4a47-835e-c26bd65e78f4,bbc4757e-2351-486e-9ca8-f73b9dac716f,2016-10-03T14:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
bff4fd7e-bd8a-49b2-8932-2a08d312081d,f5e8b3ff-659d-4bc9-bdc6-6b7fe343bcab,2016-10-03T13:08:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
45a4853d-9fae-411b-9cbe-fe2edd77274d,fdd86eaf-7a5b-4598-9a08-6f4f207743bb,2016-10-03T08:24:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
3b02f621-ecab-4714-a34c-1beb3e445c18,58491188-36e5-4fb3-ab3b-514e78a270a6,2016-10-03T12:22:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
cd021621-3823-4045-afbe-886ac3c828a0,b4413ac0-2fc9-4c91-b188-71c109d9be8f,2016-10-03T09:07:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
fadc8a90-f9d8-4834-b017-320093f5de2a,2dbed2c3-1c68-4b90-a343-39b51de57b45,2016-10-03T10:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
4b6a10af-03df-40e3-8a69-f1cbde2b343e,7d624fe1-d3a6-4326-a6e6-32ebc0c46ea9,2016-10-03T18:45:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
23372db3-f861-4bfe-8bef-7010d59a48df,b0da7a9b-77d7-407d-8506-51705503fa05,2016-10-03T08:06:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
7b6780fd-f430-4d0e-891c-cca408e40ea9,5d59a09d-7696-4e1b-a171-abe3b79fff2d,2016-10-03T07:46:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
99ef85b3-6ba1-432d-8391-6219ec188ded,b27a07f1-ddf4-4134-9f7d-1b1ac869b110,2016-10-03T12:52:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
4711f0d6-ded0-458d-83ab-f728786ac765,07ef23e6-1d65-4721-a3ce-889f1c58f021,2016-10-03T15:35:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
148c0cdb-eb18-4961-8a67-1bad22020a85,534f7dee-6c8b-474d-b7be-41fa1dbbe93a,2016-10-03T18:51:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
dfaf9ade-4349-4cea-b9d0-a7351c619ba2,83967256-31c2-4fcb-a61d-2378ac6f1ad6,2016-10-03T09:39:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1100,65,1165
968197bf-9897-438f-a958-b9113c753217,f285aab8-56d5-40ad-92f1-61b0a4498890,2016-10-03T18:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
8952f333-f54d-4e47-ad87-1aebb109f690,176aa5a0-a79f-4429-84fb-73d501c7e219,2016-10-03T14:08:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
6d209233-0f4d-4f33-9011-de19a0064bbf,2609004e-90a8-450e-98f3-5ebc16841cd5,2016-10-03T08:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
